id;pdfUrl;ref;author;recipient;title;placeId;placeName;date1;date2;date3;document;description;createdAt;updatedAt
51;1853187000051;BR APPR PB 001 DGI.17 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;Faz considerações acerca da libertação de cinco mulheres e doze crianças, todas índias, prisioneiras do cacique* Veri. Consta parte de cópia do ofício em anexo.;1;Guarapuava (PR);1855-09-17;;;Microfilme: rolo 284, flash 18, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
52;1853187000052;BR APPR PB 001 DGI.16 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;Informa que pode ser concedida demissão ao diretor dos índios da aldeia de Palmas (PR), Antônio de Sá e Camargo, e que, para indicar alguém para substituí-lo, irá esperar a resposta da presidência da província com relação ao seu pedido de pagamento de ordenado aos tais diretores.;1;Guarapuava (PR);1855-09-17;;;Microfilme: rolo 284, flash 18, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
53;1853187000053;BR APPR PB 001 DGI.18 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;CARVALHAES, José Antônio Vaz de – chefe de polícia da província do Paraná;"Responde ofício do destinatário com informações sobre os índios aprisionados pela expedição do cacique* Veri, e também dá sua opinião quanto a criação de uma colônia militar para civilizá-los -  afi rma que não tem muitas informações sobre a idade e o sexo dos índios aprisionados, e que concorda com a criação de colônias militares, acreditando ser a melhor maneira de aldear os indígenas -  acredita que o local da antiga Vila Rica do Espírito Santo (PR) seja apropriado para tal fi m.";1;Guarapuava (PR);1855-09-18;;;Microfilme: rolo 284, flash 18, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
54;1853187000054;BR APPR PB 001 DGI.22 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;"Informa que já ofi ciou ao diretor do aldeamento de Palmas (PR) para que o cacique* Veri traga até Guarapuava (PR) as mulheres e crianças indígenas que fez prisioneiras -  o cacique*, na ocasião da entrega das índias, receberá 100 mil réis de gratifi cação por seus serviços.";1;Guarapuava (PR);1855-11-22;;;Microfilme: rolo 295, flash 10, cx. 1;Ver também o documento AP 0019, vol. 08, págs. 172-173.;2024-11-18 22:55:31;2024-11-18 22:55:31
55;1853187000055;BR APPR PB 001 DGI.21 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;"Informa que Miguel Venâncio, morador na Água Branca (PR), pretende ir ao encontro de índios localizados no sertão, a fi m de estabelecer um acordo de paz -  solicita auxílio das autoridades para que Venâncio possa realizar seu intento, que será de grande valia para a catequese dos indígenas.";1;Guarapuava (PR);1855-11-22;;;Microfilme: rolo 295, flash 10, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
56;1853187000056;BR APPR PB 001 DGI.24 caixa 20;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;Solicita que o pagamento dos vencimentos dos empregados do aldeamento de São Pedro de Alcântara (PR) seja feito pela coletoria de Castro (PR), por ser mais próxima do aldeamento. Constam despachos no documento.;1;Aldeamento de São Pedro de Alcântara (PR);1855-11-30;;;Microfilme: rolo 295, flash 10, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
57;1853187000057;BR APPR PB 001 DGI.20 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;CARVALHAES, [José Antônio Vaz de] – [chefe de polícia da província do Paraná];"Comunica o envio de cópia de ofícios referentes às hostilidades praticadas pelos índios 'selvagens' contra os habitantes de Saltinho, na estrada da Mata (PR) -  informa, ainda, que acredita ser possível um contato amigável com os 'bugres'.* Em anexo, cópias de ofícios enviados por Loures ao inspetor da estrada da Mata, Francisco de Assis Xavier Ferreira, e aos vereadores da Câmara Municipal da Vila do Príncipe (PR), solicitando- lhes mais informações sobre o ataque dos indígenas.";1;Guarapuava (PR);1855-11-04;1855-12-04;;Microfilme: rolo 295, flash 10, cx. 1;É provável que o autor tenha confundido o mês em seu ofício, tendo em vista que assina novembro, sendo que os anexos são de dezembro.;2024-11-18 22:55:31;2024-11-18 22:55:31
58;1853187000058;BR APPR PB 001 DGI.25 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;"Informa que, para poder tomar providências a respeito do ataque de índios 'selvagens' na estrada da Mata, espera informações da Câmara Municipal [da Vila do Príncipe (PR)] e do tenente Francisco de Assis Xavier Ferreira, inspetor da estrada -  solicita, também, um empregado para ajudá-lo na Diretoria-Geral.";1;Guarapuava (PR);1855-12-04;;;Microfilme: rolo 306, flash 17, cx. 1;Ver também o verbete 0064.;2024-11-18 22:55:31;2024-11-18 22:55:31
59;1853187000059;BR APPR PB 001 SSP.556 caixa 16;CARVALHAES, José Antônio Vaz de – chefe de polícia da província do Paraná;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;Informa envio de ofício do subdelegado de polícia de Palmas (PR), Pedro Ribeiro de Souza, comunicando-lhe o pedido de gratifi cação feito pelo cacique* Veri. No corpo do documento, consta despacho do destinatário autorizando a gratifi cação. Ofício em anexo.;1;Curitiba (PR);1855-11-01;1855-12-15;;Microfilme: rolo 306, flash 18, cx. 1;A data mais antiga refere-se ao documento em anexo.;2024-11-18 22:55:31;2024-11-18 22:55:31
60;1853187000060;BR APPR PB 001 DGI.26 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;Relatório sobre as condições dos aldeamentos e dos indígenas da província do Paraná.;1;Guarapuava (PR);1855-12-17;;;Microfilme: rolo 306, flash 17, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
61;1853187000061;BR APPR PB 001 DGI.130 caixa 20;LOPES, Joaquim Francisco – administrador do aldeamento de São Pedro de Alcântara;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;Informa que não pode tomar providências a respeito da comissão que irá buscar os índios no aldeamento de São João Baptista da Faxina (SP), pois não é mais diretor do aldeamento de São Pedro de Alcântara (PR), mas sim o frei Timotheo de Castelnuovo.;1;Aldeamento de São Pedro de Alcântara (PR);1855-12-19;;;Microfilme: rolo 451 A, flash 15, cx. 2;;2024-11-18 22:55:31;2024-11-18 22:55:31
62;1853187000062;BR APPR PB 001 SPP.590 caixa 17;CARVALHAES, José Antônio Vaz de – chefe de polícia da província do Paraná;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;Comunica o envio de ofício do subdelegado de polícia de Palmeira (PR), João Baptista Teixeira, solicitando- lhe reembolso de quantia que despendeu com o transporte de armamento para os índios de Palmas (PR). Ofício em anexo.;1;Curitiba (PR);1855-12-31;1856-01-10;;Microfilme: rolo 313, flash 7, cx. 1;A data mais antiga refere-se ao documento em anexo.;2024-11-18 22:55:31;2024-11-18 22:55:31
63;1853187000063;BR APPR PB 001 DGI.27 caixa 20;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;Informa as condições do aldeamento que dirige e solicita benfeitorias.;1;Aldeamento de São Pedro de Alcântara (PR);1856-01-07;;;Microfilme: rolo 313, flash 9, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
64;1853187000064;BR APPR PB 001 DGI.29 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;CARVALHAES, José Antônio Vaz de – chefe de polícia da província do Paraná;Comunica envio de ofício do inspetor da estrada da Mata, Francisco Xavier de Assis, informando- lhe a respeito do ataque dos índios ocorrido nesta estrada. Ofício em anexo.;1;Curitiba (PR);1856-01-09;1856-01-15;;Microfilme: rolo 313, flash 3, cx. 1;- A data mais antiga refere-se ao documento em anexo. - Ver também o verbete 0058.;2024-11-18 22:55:31;2024-11-18 22:55:31
65;1853187000065;BR APPR PB 001 DGI.28 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;Solicita envio de gratifi cação ao cacique* Veri, por ter este conduzido índios prisioneiros de Palmas (PR) para Guarapuava (PR).;1;Curitiba (PR);1856-01-15;;;Microfilme: rolo 313, flash 3, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
66;1853187000066;BR APPR PB 001 DGI.30 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;"Informa a respeito dos índios 'bravos' que estão nos arredores de Água Branca, em Guarapuava (PR), e solicita uma quantia para compra de alguns brindes* a fi m de manter relações de amizade com esses indígenas.";1;Guarapuava (PR);1856-02-14;;;Microfilme: rolo 313, flash 11, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
67;1853187000067;BR APPR PB 001 DGI.31 caixa 20;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;Informa sobre o aldeamento que dirige e solicita algumas providências. Em anexo, cópia de ofício em que o governo imperial defi ne os vencimentos da colônia militar e de indígenas do Jataí (PR), esta última denominada São Pedro de Alcântara.;1;Aldeamento de São Pedro de Alcântara (PR);1855-06-25;1856-02-14;;Microfilme: rolo 313, flash 16, cx. 1;A data mais antiga refere-se ao documento em anexo.;2024-11-18 22:55:31;2024-11-18 22:55:31
68;1853187000068;BR APPR PB 001 DGI.32 caixa 20;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;MOTTA, Vicente Pires da – presidente da província do Paraná;"Responde ofício do destinatário referente à busca dos índios que foram para o aldeamento de São João [Baptista (SP)] -  informa que o aldeamento a seu cargo não tem condições de sustentar mais pessoas, uma vez que o sustento dos indígenas que atualmente lá vivem já é bastante precário.";1;Aldeamento de São Pedro de Alcântara (PR);1856-03-08;;;Microfilme: rolo 315, flash 7, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
69;1853187000069;BR APPR PB 001 TFA.425 caixa 12;ABREU, João Cesário de – inspetor da Tesouraria da Fazenda da província do Paraná;MOTTA, Vicente Pires da – presidente da província do Paraná;Comunica que não há quantia destinada à catequese e civilização dos indígenas, conforme solicitou o diretor do aldeamento de São Pedro de Alcântara (PR), frei Timotheo de Castelnuovo.;1;Curitiba (PR);1856-03-17;;;Microfilme: rolo 315, flash 4, cx. 1;Ver também o verbete 0075.;2024-11-18 22:55:31;2024-11-18 22:55:31
70;1853187000070;BR APPR PB 001 DGI.33 caixa 20;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;MOTTA, Vicente Pires da – presidente da província do Paraná;"Informa as péssimas condições de sustento dos índios e escravos que vivem no aldeamento que dirige -  solicita providências.";1;Aldeamento de São Pedro de Alcântara (PR);1856-03-19;;;Microfilme: rolo 315, flash 7, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
71;1853187000071;BR APPR PB 001;FERRAZ, Luiz Pedreira do Couto – ministro do Império;MOTTA, Vicente Pires da – presidente da província do Paraná;"Informa que, pelo Barão de Antonina, através de cópia de um ofício a ele enviado por frei Timotheo de Castelnuovo, missionário capuchinho e diretor da colônia indígena de São Pedro de Alcântara (PR), soube que o pagamento dos soldos e vencimentos dos empregados deste estabelecimento estão atrasados, o que está causando vários pedidos de demissões -  solicita providências.";1;Rio de Janeiro (RJ);1856-03-26;;;Original;Neste período, os assuntos referentes à catequese e civilização dos indígenas estavam a cargo da 4a seção da Secretaria de Estado do Ministério do Império, de acordo com o Regulamento de 30 de março de 1844. E, desde 30 de janeiro de 1854 (Lei de Terra), para sistematizar e organizar a posse , foi estabelecida a Repartição Geral das Terras Públicas.;2024-11-18 22:55:31;2024-11-18 22:55:31
72;1853187000072;BR APPR PB 001 DGI.35 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;MOTTA, Vicente Pires da – presidente da província do Paraná;Parabeniza o destinatário pela posse no cargo de presidente da província do Paraná.;1;Guarapuava (PR);1856-03-27;;;Microfilme: rolo 315, flash 3, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
73;1853187000073;BR APPR PB 001 DGI.36 caixa 20;LOURES, João Cypriano da Rocha – diretor interino da aldeia do Nonohay;ROHAN, Henrique de Beaurepaire – vice-presidente da província do Paraná;Informa o assassinato de vários homens em uma fazenda, cometidos por índios comandados por Manoel Grande, e que fugiram para Palmas (PR).;1;Passo Fundo (RS);1856-03-29;;;Microfilme: rolo 315, flash 5, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
74;1853187000074;BR APPR PB 001 DGI.37 caixa 20;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento de São Pedro de Alcântara;MOTTA, Vicente Pires da – presidente da província do Paraná;Comunica o envio do relatório das despesas com as três repartições a seu cargo por meio do major Thomas José Muniz, diretor da colônia militar do Jataí (PR).;1;Aldeamento de São Pedro de Alcântara (PR);1856-04-01;;;Microfilme: rolo 315, flash 16, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
75;1853187000075;BR APPR PB 001 TFA.486 caixa 12;ABREU, João Cesário de – inspetor da Tesouraria da Fazenda da província do Paraná;MOTTA, Vicente Pires da – presidente da província do Paraná;Comunica que não existe verba destinada aos aldeamentos indígenas da província do Paraná.;1;Curitiba (PR);1856-04-12;;;Microfilme: rolo 315, flash 12, cx. 1;Ver também o verbete 0069.;2024-11-18 22:55:31;2024-11-18 22:55:31
76;1853187000076;BR APPR PB 001 DGI.38 caixa 20;LOURES, Francisco Ferreira da Rocha – diretor-geral dos índios da província do Paraná;MOTTA, Vicente Pires da – presidente da província do Paraná;"Informa a chegada do capitão Victorino Condá, acompanhado de 41 pessoas, ao registro do Chapecó (PR), os quais, por desavenças com o major Antônio Prudente (índio), foram expulsos da aldeia de Goio-em (RS) -  sugere que Victorino ocupe o posto de cacique*-geral dos índios 'mansos' de Guarapuava (PR).";1;Registro do Chapecó (PR);1856-04-30;;;Microfilme: rolo 315, flash 10, cx. 1;Ver também o verbete 0095.;2024-11-18 22:55:31;2024-11-18 22:55:31
77;1853187000077;BR APPR PB 001 DGI.40 caixa 20;CASTELNUOVO, Timotheo de – frei, diretor do aldeamento São Pedro de Alcântara;MOTTA, Vicente Pires da – presidente da província do Paraná;Conforme solicitado, descreve as condições do aldeamento que dirige, informando sobre os indígenas e os negros, bem como sobre a sua fundação.;1;Jataí (PR);1856-05-11;;;Microfilme: rolo 317, flash 6, cx. 1;;2024-11-18 22:55:31;2024-11-18 22:55:31
78;1853187000078;BR APPR PB 001;FERRAZ, Luiz Pedreira do Couto – ministro do Império;MOTTA, Vicente Pires da – presidente da província do Paraná;Comunica que o imperador D. Pedro II ordena que se pague a gratifi cação mensal de 40 mil réis ao piloto* mapista João Henrique Elliot, atualmente na colônia militar do Jataí (PR), e que transfi ra o missionário capuchinho Mathias de Gênova, capelão da mesma colônia, para o aldeamento de Nossa Senhora do Loreto do Pirapó (PR).;1;Rio de Janeiro (RJ);1856-07-19;;;Original;Neste período, os assuntos referentes à catequese e civilização dos indígenas estavam a cargo da 4a seção da Secretaria de Estado do Ministério do Império, de acordo com o Regulamento de 30 de março de 1844. E, desde 30 de janeiro de 1854 (Lei de Terra), para sistematizar e organizar a posse , foi estabelecida a Repartição Geral das Terras Públicas.;2024-11-18 22:55:31;2024-11-18 22:55:31
